311352	0	214824	32	1
311367	0	214040	16	1
311378	0	179336	16	1
311389	0	222584	16	1
311400	0	192968	16	1
311412	0	179304	16	1
311422	0	230864	16	1
311433	0	216	16	1
311446	0	1112	16	1
321458	0	1704	32	1
321476	0	220376	16	1
321488	0	187960	16	1
331497	0	56	16	1
331508	0	968	16	1
331520	0	680	16	1
331532	0	1144	16	1
331543	0	187528	16	1
331554	0	1992	16	1
331566	0	187848	16	1
331578	0	1176	32	1
331593	0	1688	32	1
331608	0	179880	16	1
341617	0	232912	16	1
341630	0	1048	16	1
341642	0	233424	32	1
341657	0	188120	16	1
341670	0	222872	16	1
341683	0	232944	16	1
341694	0	222840	16	1
341705	0	188640	16	1
341716	0	1784	16	1
341750	0	1768	16	1
341760	0	344	16	1
341774	0	194248	16	1
341784	0	237376	16	1
341797	0	213368	16	1
341809	0	1040	16	1
341819	0	178456	16	1
341830	0	1528	16	1
341866	0	1752	16	1
341878	0	192808	16	1
341889	0	237408	16	1
341900	0	180648	16	1
341911	0	1464	16	1
341921	0	392	16	1
351932	0	215288	112	1
352821	0	186200	16	1
352832	0	237344	16	1
362842	0	1944	32	1
362858	0	856	16	1
362870	0	186824	48	1
362889	0	186936	16	1
372900	0	233136	16	1
372912	0	193592	32	1
372929	0	1144	16	1
372954	0	193552	64	1
373009	0	712	16	1
373022	0	191376	16	1
373033	0	222936	16	1
373044	0	187368	16	1
373056	0	232848	16	1
373067	0	88	16	1
373078	0	185720	16	1
373090	0	186968	16	1
373102	0	3184	16	1
373116	0	195600	96	1
373153	0	197112	96	1
373217	0	152	16	1
373229	0	248	16	1
373263	0	744	32	1
373301	0	192528	48	1
373342	0	189200	16	1
373355	0	197224	16	1
373367	0	180776	16	1
373379	0	1448	32	1
373394	0	328	16	1
373404	0	248	16	1
373439	0	197648	32	1
373474	0	214952	16	1
373485	0	185560	16	1
373497	0	232800	32	1
373512	0	2024	16	1
373523	0	1464	32	1
373539	0	1736	16	1
373550	0	185528	16	1
373561	0	1048	16	1
373573	0	188312	16	1
373584	0	188200	16	1
373595	0	187336	16	1
373606	0	187208	16	1
373617	0	214728	16	1
373628	0	194600	16	1
373639	0	1080	16	1
373650	0	178344	16	1
373662	0	232992	32	1
383676	0	214776	16	1
383710	0	1080	16	1
383721	0	1960	16	1
383732	0	214104	16	1
383744	0	193512	16	1
383756	0	222808	16	1
383768	0	193736	16	1
383780	0	193656	16	1
383791	0	1752	16	1
383803	0	180136	16	1
383814	0	214856	16	1
383826	0	680	16	1
383837	0	179880	16	1
383848	0	213752	32	1
383889	0	214824	16	1
393898	0	192632	16	1
393911	0	1096	16	1
393922	0	1912	16	1
393933	0	180008	16	1
393945	0	193784	16	1
393980	0	189136	16	1
403992	0	182712	112	0
414176	0	214136	128	0
424498	0	220248	128	0
434818	0	183096	112	0
445233	0	183312	64	0
455473	0	183352	112	0
465840	0	214264	128	0
476337	0	222040	128	0
486783	0	183816	32	0
497043	0	214264	16	1
497122	0	215400	16	1
507266	0	182952	416	1
507454	0	214136	32	1
507514	0	1112	16	1
507575	0	1992	16	1
507617	0	1144	16	1
507628	0	220248	16	1
517664	0	183312	192	1
517726	0	214280	16	1
517739	0	182024	32	1
517754	0	196312	16	1
517766	0	214856	16	1
517781	0	196008	80	1
517806	0	195704	32	1
517824	0	181992	16	1
517835	0	1464	16	1
517848	0	214200	64	1
517868	0	744	16	1
517889	0	181032	16	1
517901	0	1160	16	1
517915	0	195672	32	1
517929	0	195960	16	1
517941	0	195992	32	1
517958	0	214328	16	1
517969	0	183256	48	1
518015	0	194624	16	1
518026	0	181096	32	1
518044	0	195600	32	1
518057	0	181144	16	1
518068	0	1944	16	1
518079	0	195752	16	1
518090	0	216	16	1
518101	0	1704	16	1
518112	0	1096	16	1
528123	0	215320	80	1
528147	0	197192	32	1
528162	0	197160	16	1
528174	0	197656	16	1
528187	0	1768	16	1
528199	0	1496	16	1
528211	0	1800	16	1
528224	0	182296	16	1
538233	0	520	16	1
538246	0	215016	16	1
538258	0	214872	32	1
538273	0	233440	16	1
538284	0	183448	16	1
538297	0	214968	16	1
548307	0	183512	96	1
548358	0	188312	16	1
548370	0	186536	16	1
548381	0	232928	16	1
548392	0	56	16	1
548404	0	181128	16	1
548418	0	192528	16	1
548430	0	195768	48	1
548449	0	183112	48	1
548467	0	215304	16	1
548478	0	230704	16	1
548490	0	187000	16	1
548501	0	214696	16	1
548513	0	230752	16	1
548524	0	1736	16	1
548535	0	183464	16	1
548546	0	728	16	1
548557	0	712	16	1
548568	0	186584	16	1
548578	0	197176	16	1
548589	0	232816	16	1
548600	0	197144	16	1
548611	0	195624	16	1
548621	0	3184	16	1
558634	0	183608	144	1
558672	0	222224	128	1
558819	0	183800	96	1
558912	0	179256	32	1
558959	0	488	16	1
559005	0	840	16	1
559051	0	424	16	1
559065	0	222648	32	1
559079	0	230928	16	1
559092	0	195960	32	1
559107	0	231232	16	1
559119	0	219696	80	1
559143	0	1000	16	1
559154	0	183752	48	1
559172	0	183400	48	1
559190	0	248	16	1
559225	0	220760	16	1
559236	0	222600	16	1
559248	0	195816	16	1
559261	0	183480	32	1
559276	0	195736	16	1
559287	0	188640	16	1
559298	0	233424	16	1
559309	0	222552	32	1
559323	0	179352	16	1
559336	0	16	16	1
559345	0	230720	16	1
559357	0	181064	16	1
569367	0	197624	16	1
569400	0	197128	16	1
579410	0	186968	16	1
579422	0	187208	16	1
579433	0	186840	16	1
579445	0	1144	16	1
579457	0	187176	16	1
579468	0	186824	16	1
579479	0	185720	16	1
579490	0	215000	16	1
579502	0	185528	16	1
579513	0	214776	16	1
589544	0	185560	16	1
599556	0	194152	128	0
599792	0	194024	128	0
610120	0	232736	128	0
610432	0	193896	128	0
610775	0	194024	128	0
611042	0	194280	128	0
611280	0	194152	128	0
621511	0	196088	128	0
621859	0	222936	128	0
622177	0	178472	128	0
632509	0	193128	128	0
632747	0	193552	128	0
633008	0	178856	128	0
633301	0	194424	112	0
643670	0	188528	128	0
644583	0	193640	128	0
644821	0	194280	128	0
645030	0	188912	128	0
655434	0	189296	128	0
655623	0	232864	128	0
655807	0	3136	128	0
666131	0	16	128	0
666423	0	194024	128	0
677106	0	187432	128	0
677384	0	214520	32	0
687617	0	194408	128	0
698068	0	189168	128	0
698272	0	232608	128	0
698606	0	194576	128	0
698812	0	188072	128	0
709089	0	196088	128	0
719549	0	187144	128	0
720433	0	214904	128	0
722821	0	186504	128	0
723172	0	233120	128	0
724917	0	187408	128	0
725203	0	187176	128	0
727942	0	232992	128	0
728159	0	186920	128	0
729092	0	1304	64	0
729247	0	280	128	0
739622	0	1432	128	0
739861	0	152	128	0
740997	0	1432	128	0
741242	0	1048	128	0
741573	0	1688	128	0
741915	0	1688	128	0
751833	0	1048	128	0
752757	0	180776	128	0
753034	0	1040	128	0
753770	0	219296	128	0
754070	0	214776	128	0
755086	0	214552	96	0
755275	0	214776	128	0
765546	0	219168	128	0
775945	0	219152	128	0
776241	0	219552	128	0
786580	0	233248	128	0
796879	0	186504	128	0
807298	0	664	128	0
807546	0	1040	128	0
817936	0	1688	128	0
818183	0	1560	128	0
818376	0	152	128	0
828695	0	194152	128	0
828946	0	194024	128	0
839200	0	193896	128	0
839530	0	194024	128	0
839763	0	194280	128	0
839973	0	194152	128	0
850259	0	178472	128	0
850507	0	232736	128	0
850803	0	222936	128	0
851111	0	196088	128	0
861472	0	193128	128	0
861703	0	193552	128	0
861964	0	178856	128	0
862260	0	194424	112	0
872643	0	188528	128	0
872957	0	194280	128	0
873139	0	188912	128	0
883548	0	3136	128	0
883795	0	193640	128	0
884010	0	189296	128	0
884170	0	232864	128	0
894433	0	194024	128	0
905113	0	214520	32	0
905241	0	16	128	0
905526	0	187432	128	0
915837	0	189168	128	0
916034	0	194408	128	0
916395	0	194576	128	0
926671	0	232608	128	0
927013	0	196088	128	0
927377	0	188072	128	0
937635	0	232992	128	0
937830	0	187144	128	0
938141	0	187408	128	0
939044	0	187176	128	0
939402	0	233120	128	0
939726	0	186920	128	0
939947	0	186504	128	0
940278	0	1304	64	0
940624	0	214904	128	0
940823	0	280	128	0
951134	0	152	128	0
951308	0	1048	128	0
951619	0	1432	128	0
951794	0	1688	128	0
962083	0	1432	128	0
962290	0	1040	128	0
962505	0	1048	128	0
962717	0	1688	128	0
968740	0	214776	128	0
969096	0	214552	96	0
969258	0	219296	128	0
969556	0	214776	128	0
969742	0	180776	128	0
980061	0	219168	128	0
990456	0	219152	128	0
990750	0	219552	128	0
1001083	0	233248	128	0
1011378	0	186504	128	0
1021783	0	1040	128	0
1023093	0	664	128	0
1023321	0	1560	128	0
1023511	0	1688	128	0
1023739	0	152	128	0
1034058	0	194280	128	0
1034392	0	194408	128	0
1034569	0	193384	128	0
1034730	0	185360	128	0
1045071	0	1040	128	0
1045322	0	1048	128	0
1055617	0	152	128	0
1065718	0	185464	128	0
1065997	0	3144	128	0
1076343	0	186816	104	0
1077092	0	185720	24	0
1087306	0	536	128	0
1087516	0	214648	128	0
1097835	0	188432	128	0
1108100	0	191296	128	0
1118446	0	24	128	0
1128923	0	232464	128	0
1139328	0	232864	128	0
1139550	0	280	128	0
1149836	0	1176	128	0
1153229	0	664	32	0
1153384	0	222808	80	0
1153716	0	237312	128	0
1154113	0	178344	128	0
1164558	0	221016	128	0
1164870	0	187816	128	0
1175217	0	193552	128	0
1175436	0	192744	128	0
1185764	0	193552	128	0
1186001	0	193768	128	0
1186371	0	193256	128	0
1187086	0	193768	128	0
1197523	0	188200	128	0
1207916	0	183080	128	0
1208152	0	192528	128	0
1218388	0	188784	128	0
1228774	0	193768	128	0
1239073	0	213752	128	0
1249470	0	214032	128	0
1255717	0	1432	128	0
1255990	0	193640	128	0
1260066	0	1048	128	0
1260292	0	1040	128	0
1270748	0	16	128	0
1271050	0	792	128	0
1281394	0	2200	144	0
1281719	0	664	128	0
1292014	0	213112	192	0
1292387	0	536	128	0
1302769	0	187048	128	0
1313077	0	187944	128	0
1323425	0	230688	128	0
1333729	0	186632	128	0
1333959	0	16	128	0
1344267	0	193352	128	0
1354624	0	222680	128	0
1354843	0	213880	128	0
1355046	0	213112	256	0
1355381	0	192616	128	0
1364647	0	213752	112	0
1375155	0	195040	112	0
1375526	0	214776	128	0
1375882	0	214392	128	0
1376192	0	214032	256	0
1386571	0	196216	128	0
1386918	0	196472	128	0
1387224	0	220392	112	0
1389981	0	188864	128	0
1390201	0	196984	176	0
1390513	0	196624	256	0
1390980	0	196624	384	0
1401417	0	188736	256	0
1401747	0	189888	128	0
1401940	0	188992	256	0
1413189	0	189888	128	0
1413473	0	190144	128	0
1413707	0	190912	128	0
1415042	0	191040	128	0
1415378	0	190480	384	0
1415859	0	191040	128	0
1416189	0	190784	128	0
1416512	0	190528	128	0
1416720	0	191168	128	0
1427030	0	191936	128	0
1427271	0	191680	128	0
1427508	0	191504	256	0
1430295	0	228648	120	0
1430624	0	192704	8	0
1430716	0	192320	128	0
1431038	0	192192	128	0
1431237	0	191680	256	0
1431601	0	192064	128	0
1431859	0	191504	256	0
1441459	0	228368	384	0
1441794	0	229024	128	0
1442027	0	228512	128	0
1442284	0	229152	128	0
1446016	0	228768	128	0
1446220	0	229408	128	0
1453294	0	230048	128	0
1453568	0	230432	256	0
1453973	0	229664	256	0
1454341	0	230048	128	0
1454535	0	229392	128	0
1454716	0	230048	128	0
1465229	0	230416	128	0
1465457	0	230416	256	0
1465885	0	230560	128	0
1466213	0	230816	256	0
1475781	0	232464	128	0
1483628	0	232864	256	0
1483907	0	233248	128	0
1484249	0	178600	128	0
1485056	0	232992	128	0
1485391	0	178192	384	0
1495816	0	178728	256	0
1502151	0	179216	896	0
1509857	0	179216	256	0
1510222	0	179216	256	0
1510574	0	179624	512	0
1513256	0	180520	512	0
1514050	0	179496	512	0
1525611	0	180240	640	0
1526006	0	180776	256	0
1533009	0	180240	384	0
1533358	0	180776	512	0
1544202	0	181264	384	0
1545066	0	181928	384	0
1545689	0	180904	384	0
1547007	0	180264	256	0
1557421	0	182056	128	0
1557730	0	181264	896	0
1568700	0	181264	400	0
1579186	0	220632	128	0
1589495	0	194152	128	0
1597815	0	189128	40	0
1597980	0	194576	88	0
1598950	0	193640	112	0
1599227	0	193552	128	0
1609534	0	220176	272	1
1609600	0	220632	400	1
1609789	0	193432	16	1
1619889	0	648	16	1
1619958	0	220888	256	1
1620093	0	194024	16	1
1620140	0	194504	16	1
1620199	0	196088	32	1
1620881	0	193992	16	1
1620925	0	178952	16	1
1620970	0	194056	16	1
1620985	0	194248	16	1
1620999	0	194424	16	1
1621014	0	193240	16	1
1621033	0	220888	144	1
1621100	0	194232	16	1
1621119	0	233200	48	1
1621169	0	232768	32	1
1621190	0	220504	96	1
1621221	0	189168	96	1
1621274	0	194152	80	1
1621301	0	195104	16	1
1621317	0	222952	32	1
1621369	0	194072	32	1
1621387	0	191360	16	1
1621402	0	3200	64	1
1621426	0	193848	16	1
1621440	0	189408	16	1
1621455	0	194536	16	1
1621470	0	232880	32	1
1621488	0	189360	32	1
1621506	0	3240	16	1
1621521	0	3192	32	1
1621539	0	194136	16	1
1621553	0	195568	32	1
1621595	0	186904	32	1
1621613	0	178472	32	1
1621630	0	187448	16	1
1621644	0	984	16	1
1621660	0	189296	16	1
1621673	0	196136	16	1
1621687	0	120	16	1
1621708	0	188136	16	1
1621721	0	195152	16	1
1621735	0	188104	16	1
1621748	0	194104	16	1
1631775	0	223192	512	1
1631908	0	981384	256	1
1632873	0	2064	384	1
1632949	0	187208	16	1
1632972	0	222224	256	1
1633025	0	187144	272	1
1633109	0	223064	128	1
1633145	0	222296	144	1
1633180	0	360	16	1
1633197	0	222808	128	1
1633233	0	222808	128	1
1633268	0	222680	128	1
1633328	0	187272	64	1
1633350	0	568	16	1
1633364	0	664	48	1
1633386	0	760	32	1
1633428	0	296	32	1
1633445	0	168	32	1
1633463	0	214920	16	1
1633477	0	215000	16	1
1633490	0	186568	16	1
1633504	0	187176	16	1
1633517	0	233168	16	1
1633531	0	233088	16	1
1633544	0	186600	16	1
1633558	0	187368	16	1
1633571	0	1768	16	1
1633586	0	186968	16	1
1643610	0	633240	512	1
1643792	0	982032	512	1
1643889	0	982032	512	1
1644054	0	981640	256	1
1644872	0	632888	256	1
1644961	0	633872	256	1
1645009	0	40	16	1
1645024	0	984	32	1
1645049	0	633400	128	1
1645084	0	633016	128	1
1645150	0	632888	96	1
1645177	0	1096	16	1
1645192	0	1976	32	1
1645210	0	1768	48	1
1645256	0	186520	32	1
1645274	0	230784	32	1
1645292	0	168	32	1
1645310	0	214072	32	1
1645327	0	1064	16	1
1645339	0	1720	16	1
1645353	0	185432	16	1
1645367	0	1720	16	1
1645381	0	214776	16	1
1645415	0	1544	16	1
1645429	0	1144	16	1
1655446	0	219152	128	1
1655512	0	219552	384	1
1655644	0	185560	16	1
1655659	0	185720	16	1
1655673	0	218888	24	1
1655696	0	186384	232	1
1655762	0	185528	16	1
1655776	0	214648	16	1
1655791	0	186824	32	1
1655809	0	192744	32	1
1656836	0	633872	256	1
1656916	0	633496	160	1
1657001	0	634424	512	1
1657157	0	1064	16	1
1657170	0	856	16	1
1667280	0	238208	384	1
1667404	0	187408	256	1
1667470	0	187696	512	1
1667642	0	3400	384	1
1667726	0	3088	112	1
1667773	0	233376	32	1
1667796	0	237184	128	1
1667832	0	195184	112	1
1667866	0	192528	48	1
1667912	0	236928	256	1
1668006	0	219936	384	1
1668084	0	194600	16	1
1668099	0	188232	16	1
1668117	0	192840	128	1
1668149	0	193592	32	1
1668169	0	193552	48	1
1668209	0	194248	16	1
1668231	0	237312	256	1
1668281	0	193736	16	1
1668301	0	237824	256	1
1668351	0	188264	16	1
1668368	0	187952	128	1
1668401	0	193224	16	1
1668414	0	1544	16	1
1668435	0	3400	256	1
1668512	0	183096	16	1
1668539	0	236928	384	1
1668619	0	219296	16	1
1668633	0	222440	32	1
1668675	0	188208	80	1
1668699	0	193784	16	1
1668743	0	187952	384	1
1668851	0	187408	512	1
1668934	0	193880	16	1
1668950	0	236976	80	1
1668974	0	187880	16	1
1668991	0	238464	128	1
1669026	0	188592	128	1
1669084	0	3848	48	1
1669105	0	187776	48	1
1669131	0	187176	16	1
1669144	0	192808	16	1
1669157	0	193512	16	1
1669170	0	197112	16	1
1669208	0	188080	128	1
1669268	0	193552	16	1
1679290	0	2456	256	1
1679392	0	2840	224	1
1679448	0	2456	384	1
1679583	0	193784	16	1
1679619	0	213752	48	1
1679666	0	184232	64	1
1679688	0	214744	16	1
1679703	0	1112	48	1
1679728	0	1816	128	1
1679763	0	185976	128	1
1679796	0	1496	32	1
1679814	0	2024	32	1
1679854	0	187832	16	1
1679868	0	188864	32	1
1679886	0	188800	16	1
1679905	0	219736	192	1
1680865	0	193608	16	1
1680889	0	185360	256	1
1680937	0	188832	16	1
1680950	0	1912	16	1
1680964	0	1176	16	1
1680979	0	1432	16	1
1680993	0	1080	16	1
1681006	0	2040	16	1
1681043	0	1304	128	1
1681074	0	648	16	1
1681093	0	219992	144	1
1681127	0	1080	16	1
1681140	0	222776	16	1
1681154	0	792	32	1
1681171	0	1432	16	1
1681184	0	193848	16	1
1681197	0	1208	16	1
1681210	0	215032	16	1
1681243	0	187528	16	1
1681256	0	1960	16	1
1681269	0	233024	16	1
1681288	0	1560	128	1
1681320	0	968	32	1
1681337	0	233008	16	1
1681350	0	233456	16	1
1681367	0	1800	144	1
1681404	0	1304	128	1
1691436	0	192632	16	1
1701453	0	176448	8	0
1701555	0	1572976	8	0
1701639	0	1540152	8	1
1701654	0	1540144	8	1
1701668	0	1540144	8	1
1701690	0	1540152	8	1
1711785	0	193224	16	0
1721994	0	215056	128	0
1723907	0	215416	128	0
1724161	0	194576	128	0
1724478	0	215672	256	0
1724798	0	195192	128	0
1725129	0	194808	256	0
1725563	0	196216	128	0
1732536	0	196216	128	0
1732865	0	196344	256	0
1733211	0	195600	256	0
1733539	0	197240	128	0
1733743	0	197496	128	0
1734063	0	197648	256	0
1734355	0	198008	216	0
1734658	0	188824	40	0
1734788	0	188992	128	0
1735019	0	189248	128	0
1735185	0	198392	128	0
1745591	0	190144	128	0
1745870	0	189456	128	0
1747029	0	188480	128	0
1750173	0	189888	128	0
1750397	0	189456	384	0
1750759	0	189456	256	0
1751051	0	189760	128	0
1751382	0	190016	128	0
1752338	0	190144	256	0
1753161	0	189504	128	0
1753483	0	190272	128	0
1753806	0	190656	128	0
1754004	0	191296	128	0
1754237	0	190528	128	0
1756866	0	190480	128	0
1757041	0	190912	128	0
1757259	0	191168	128	0
1757457	0	191808	256	0
1757801	0	191168	128	0
1768085	0	191936	128	0
1768380	0	191552	128	0
1768613	0	192064	128	0
1768832	0	192064	256	0
1772513	0	228896	128	0
1772860	0	191808	128	0
1773095	0	191552	128	0
1773257	0	192192	128	0
1773514	0	228896	128	0
1773761	0	228640	128	0
1774054	0	228640	128	0
1774235	0	228368	256	0
1781102	0	229392	512	0
1781472	0	229792	256	0
1781812	0	229408	160	0
1782115	0	229792	112	0
1782471	0	229392	256	0
1788679	0	181928	128	0
1789003	0	181264	1024	0
1800229	0	182288	1024	0
1801240	0	182288	256	0
1801568	0	182312	128	0
1801815	0	182568	384	0
1808713	0	219480	128	0
1818989	0	1112	16	0
1829211	0	192632	16	0
1841879	0	192744	16	0
1852126	0	192744	32	1
1862955	0	1149944	512	1
1863119	0	192528	64	1
1863180	0	221032	32	1
1873336	0	1149432	512	1
1873534	0	1149176	112	1
1873594	0	213240	128	1
1873660	0	1112	16	1
1873678	0	193848	16	1
1873696	0	192584	16	1
1883732	0	213112	256	1
1883822	0	213880	128	1
1883857	0	188800	16	1
1883876	0	213752	128	1
1884854	0	220696	16	1
1894968	0	214032	384	1
1895053	0	2064	288	1
1895140	0	214776	128	1
1895201	0	193848	16	1
1895216	0	213784	16	1
1905241	0	1149544	512	1
1905417	0	176624	288	1
1905548	0	213496	384	1
1905686	0	2712	384	1
1905838	0	1148944	400	1
1905909	0	2064	256	1
1905969	0	222552	256	1
1906057	0	213008	192	1
1906844	0	194840	96	1
1906877	0	196624	128	1
1906915	0	2328	96	1
1906945	0	176784	64	1
1906968	0	193472	32	1
1906987	0	189232	16	1
1917012	0	213624	384	1
1917118	0	215056	256	1
1917199	0	196088	384	1
1917331	0	214392	256	1
1917425	0	195064	256	1
1917510	0	193320	24	1
1917528	0	213880	128	1
1917564	0	195600	128	1
1917612	0	215672	232	1
1917687	0	196216	128	1
1917724	0	214136	128	1
1917761	0	188864	160	1
1917826	0	196472	144	1
1918859	0	214776	128	1
1918924	0	196472	128	1
1918956	0	213112	16	1
1928994	0	198648	384	1
1929109	0	196856	256	1
1929200	0	215056	384	1
1929270	0	198008	384	1
1929358	0	197496	384	1
1929442	0	215416	256	1
1929531	0	214648	272	1
1929619	0	196728	256	1
1929704	0	197368	256	1
1929795	0	197240	256	1
1930867	0	222552	128	1
1930904	0	197880	128	1
1930968	0	194184	16	1
1930986	0	220408	16	1
1931017	0	194104	16	1
1941129	0	233376	512	1
1941302	0	233376	512	1
1941445	0	232864	384	1
1941587	0	232736	384	1
1941669	0	189184	32	1
1941696	0	229792	256	1
1941789	0	195704	256	1
1941875	0	198136	256	1
1941964	0	189760	256	1
1942054	0	230176	128	1
1942088	0	229920	128	1
1942123	0	229536	128	1
1942859	0	195568	16	1
1942874	0	194072	32	1
1942893	0	189360	16	1
1942907	0	194136	16	1
1952935	0	234368	512	1
1953098	0	234048	512	1
1953261	0	233856	512	1
1953426	0	178600	384	1
1953572	0	233488	320	1
1953643	0	3088	160	1
1953713	0	233632	160	1
1953773	0	196152	16	1
1963816	0	178192	512	1
1963900	0	187384	16	1
1974914	0	178856	240	1
1984368	0	188832	16	0
1984526	0	179112	512	1
1984672	0	179784	512	1
1984836	0	179216	384	1
1984915	0	180648	128	1
1984976	0	180240	128	1
1985037	0	180040	96	1
1985075	0	178840	272	1
1985157	0	179752	256	1
1985243	0	178600	256	1
1985328	0	179880	128	1
1985392	0	196856	128	1
1985456	0	179496	32	1
1985474	0	186552	16	1
1985489	0	220376	16	1
1985502	0	1752	16	1
1985515	0	213752	16	0
1985634	0	186584	16	1
1985646	0	214824	16	1
1995675	0	221528	512	1
1995846	0	221200	512	1
1995933	0	222040	128	1
1995973	0	221400	256	1
1996066	0	219224	256	1
1996883	0	219736	256	1
1996960	0	856	16	1
1996978	0	220760	128	1
1997015	0	220888	128	1
1997093	0	221784	128	1
1997131	0	221200	128	1
1997178	0	220376	128	1
1997247	0	220760	128	1
1997279	0	233472	16	1
1997297	0	220248	128	1
1997333	0	220504	128	1
1997368	0	183464	128	1
1997428	0	220632	128	1
1997504	0	221784	256	1
1997581	0	192808	16	1
1997594	0	193512	16	1
1997614	0	221400	256	1
1997703	0	221200	256	1
2007859	0	192632	16	1
2011829	0	214984	16	0
2022040	0	233040	16	0
2022163	0	193880	16	0
2032365	0	193688	16	0
2032485	0	183096	16	0
2040728	0	188864	16	0
2040977	0	193656	16	0
2041083	0	193928	16	0
2041163	0	188784	16	0
2041283	0	193560	16	0
2041374	0	193624	16	0
2046938	0	222984	16	0
2047044	0	193624	16	0
2047164	0	189344	16	0
2057296	0	192824	16	0
2057422	0	187408	16	0
2057507	0	232944	16	0
2067689	0	187000	16	0
2072139	0	186536	16	0
2082364	0	219184	16	0
2082464	0	193144	16	0
2091023	0	188464	16	0
2091137	0	194576	16	0
2091255	0	223000	16	0
2091691	0	200	16	0
2091784	0	328	16	0
2094060	0	744	16	0
2094144	0	188184	16	0
2094257	0	1000	16	0
2104371	0	16	112	0
2104653	0	664	128	0
2104862	0	188072	80	0
2105051	0	280	128	0
2105233	0	1040	128	0
2115559	0	16	112	0
2115835	0	188816	96	0
2126214	0	1432	112	0
2126489	0	1944	112	0
2136784	0	194328	80	0
2143310	0	193688	32	0
2143433	0	189312	16	0
2153520	0	230688	128	0
2153696	0	187816	128	0
2163996	0	188432	128	0
2164167	0	536	128	0
2164472	0	193384	128	0
2174439	0	194408	128	0
2174812	0	1176	128	0
2175015	0	1064	112	0
2175246	0	1944	96	0
2182026	0	233120	128	0
2182356	0	120	32	0
2182484	0	178504	64	0
2182638	0	222936	128	0
2193002	0	1432	128	0
2193234	0	213008	80	0
2203477	0	213768	112	0
2203650	0	1064	96	0
2213922	0	232864	128	0
2224226	0	1704	112	0
2224461	0	1080	96	0
2224652	0	1704	112	0
2224874	0	1432	128	0
2235196	0	180008	128	0
2235442	0	186504	128	0
2235735	0	232736	128	0
2246093	0	196088	128	0
2246398	0	3136	64	0
2246597	0	214136	224	0
2246900	0	213368	256	0
2247195	0	1048	112	0
2257467	0	214648	128	0
2267759	0	1040	128	0
2278129	0	194264	16	0
2287958	0	222680	128	0
2288172	0	152	128	0
2288499	0	214920	112	0
2298835	0	195320	80	0
2299078	0	195448	128	0
2309536	0	232992	128	0
2319905	0	214776	128	0
2330304	0	194408	128	0
2330530	0	188912	128	0
2330861	0	194280	128	0
2331193	0	194040	96	0
2339055	0	196232	112	0
2339401	0	233008	112	0
2339624	0	191296	128	0
2339932	0	195976	112	0
2340155	0	195600	64	0
2340309	0	195656	32	0
2340462	0	232464	128	0
2340684	0	195960	128	0
2340889	0	195720	32	0
2341042	0	214032	112	0
2345596	0	181544	128	0
2345936	0	181928	128	0
2346166	0	180240	256	0
2346570	0	180904	128	0
2346925	0	181032	128	0
2347190	0	182952	384	0
2347945	0	182288	128	0
2358290	0	183312	688	0
2369279	0	1555176	16	1
2369333	0	1540128	8	1
2369378	0	1540152	8	1
2379543	0	192616	128	0
2380510	0	221016	128	0
2388752	0	182824	256	0
2389198	0	536	128	0
2389423	0	185592	128	0
